page_number,url,http_status_code,page_title,html_filename,txt_filename,html_size_bytes,word_count,timestamp,status
923,https://news.fnal.gov/tag/miniboone/,200,MiniBooNE Archives - News,0923_news.fnal.gov_tag_miniboone.html,0923_news.fnal.gov_tag_miniboone.txt,90100,1026,2026-06-10 13:57:25,SUCCESS
924,https://news.fnal.gov/tag/short-baseline-neutrino-program/page/2/,200,Short-Baseline Neutrino program Archives - Page 2 of 4 - News,0924_news.fnal.gov_tag_short-baseline-neutrino-program_page_.html,0924_news.fnal.gov_tag_short-baseline-neutrino-program_page_.txt,101954,953,2026-06-10 13:57:27,SUCCESS
925,https://news.fnal.gov/2021/04/fermilab-welcomes-first-baby-bison-of-the-year-2021/,200,Fermilab welcomes first baby bison of the year,0925_news.fnal.gov_2021_04_fermilab-welcomes-first-baby-biso.html,0925_news.fnal.gov_2021_04_fermilab-welcomes-first-baby-biso.txt,84251,930,2026-06-10 13:57:29,SUCCESS
926,https://news.fnal.gov/tag/campus/,200,campus Archives - News,0926_news.fnal.gov_tag_campus.html,0926_news.fnal.gov_tag_campus.txt,68785,313,2026-06-10 13:57:31,SUCCESS
927,https://news.fnal.gov/tag/nature/,200,nature Archives - News,0927_news.fnal.gov_tag_nature.html,0927_news.fnal.gov_tag_nature.txt,87310,749,2026-06-10 13:57:33,SUCCESS
928,https://news.fnal.gov/tag/bison/,200,bison Archives - News,0928_news.fnal.gov_tag_bison.html,0928_news.fnal.gov_tag_bison.txt,85700,788,2026-06-10 13:57:35,SUCCESS
929,https://news.fnal.gov/tag/milestone/search,200,Search for hidden chambers using cosmic-ray muons – Public lecture by Mark Adams,0929_news.fnal.gov_tag_milestone_search.html,0929_news.fnal.gov_tag_milestone_search.txt,69441,324,2026-06-10 13:57:37,SUCCESS
930,https://news.fnal.gov/2026/02/doe-national-quantum-research-centers-reach-milestone-breakthrough-towards-building-scalable-quantum-computers/search,200,Search for hidden chambers using cosmic-ray muons – Public lecture by Mark Adams,0930_news.fnal.gov_2026_02_doe-national-quantum-research-cen.html,0930_news.fnal.gov_2026_02_doe-national-quantum-research-cen.txt,69441,324,2026-06-10 13:57:39,SUCCESS
931,https://news.fnal.gov/2026/04/fermilab-experiment-receives-prestigious-breakthrough-prize-in-fundamental-physics/search,200,Search for hidden chambers using cosmic-ray muons – Public lecture by Mark Adams,0931_news.fnal.gov_2026_04_fermilab-experiment-receives-pres.html,0931_news.fnal.gov_2026_04_fermilab-experiment-receives-pres.txt,69441,324,2026-06-10 13:57:42,SUCCESS
932,https://news.fnal.gov/2021/11/over-a-year-later-construction-continues-to-progress-on-pip-ii-cryoplant-building/,200,"Over a year later, construction continues to progress on PIP-II Cryoplant Building",0932_news.fnal.gov_2021_11_over-a-year-later-construction-co.html,0932_news.fnal.gov_2021_11_over-a-year-later-construction-co.txt,103159,1484,2026-06-10 13:57:44,SUCCESS
933,https://news.fnal.gov/tag/sanford-lab/,200,Sanford Lab Archives - News,0933_news.fnal.gov_tag_sanford-lab.html,0933_news.fnal.gov_tag_sanford-lab.txt,93167,1205,2026-06-10 13:57:47,SUCCESS
934,https://news.fnal.gov/tag/pip-ii-injector-test/,200,PIP-II Injector Test Archives - News,0934_news.fnal.gov_tag_pip-ii-injector-test.html,0934_news.fnal.gov_tag_pip-ii-injector-test.txt,75452,505,2026-06-10 13:57:49,SUCCESS
935,https://news.fnal.gov/tag/construction/page/2/,200,construction Archives - Page 2 of 3 - News,0935_news.fnal.gov_tag_construction_page_2.html,0935_news.fnal.gov_tag_construction_page_2.txt,95057,1074,2026-06-10 13:57:51,SUCCESS
936,https://news.fnal.gov/tag/facilities/,200,facilities Archives - News,0936_news.fnal.gov_tag_facilities.html,0936_news.fnal.gov_tag_facilities.txt,81501,604,2026-06-10 13:57:53,SUCCESS
937,https://news.fnal.gov/tag/industrial-center-building-addition/,200,Industrial Center Building Addition Archives - News,0937_news.fnal.gov_tag_industrial-center-building-addition.html,0937_news.fnal.gov_tag_industrial-center-building-addition.txt,68189,360,2026-06-10 13:57:55,SUCCESS
938,https://news.fnal.gov/tag/construction/search,200,Search for hidden chambers using cosmic-ray muons – Public lecture by Mark Adams,0938_news.fnal.gov_tag_construction_search.html,0938_news.fnal.gov_tag_construction_search.txt,69441,324,2026-06-10 13:57:57,SUCCESS
939,https://news.fnal.gov/tag/construction/page/3/,200,construction Archives - Page 3 of 3 - News,0939_news.fnal.gov_tag_construction_page_3.html,0939_news.fnal.gov_tag_construction_page_3.txt,76426,544,2026-06-10 13:57:59,SUCCESS
940,https://news.fnal.gov/tag/native-american/,200,Native American Archives - News,0940_news.fnal.gov_tag_native-american.html,0940_news.fnal.gov_tag_native-american.txt,72251,363,2026-06-10 13:58:01,SUCCESS
941,https://news.fnal.gov/2021/05/construction-crews-start-lowering-equipment-a-mile-underground-for-excavation-for-dune/,200,Construction crews start lowering equipment a mile underground for excavation for DUNE,0941_news.fnal.gov_2021_05_construction-crews-start-lowering.html,0941_news.fnal.gov_2021_05_construction-crews-start-lowering.txt,96955,1571,2026-06-10 13:58:04,SUCCESS
942,https://news.fnal.gov/2021/03/crews-complete-major-upgrade-to-ross-hoists/,200,Crews complete major upgrade to Ross Hoists,0942_news.fnal.gov_2021_03_crews-complete-major-upgrade-to-r.html,0942_news.fnal.gov_2021_03_crews-complete-major-upgrade-to-r.txt,95759,1436,2026-06-10 13:58:06,SUCCESS
943,https://news.fnal.gov/2022/04/new-accelerator-at-fermilab-approved-for-construction-start/,200,New accelerator at Fermilab approved for construction start,0943_news.fnal.gov_2022_04_new-accelerator-at-fermilab-appro.html,0943_news.fnal.gov_2022_04_new-accelerator-at-fermilab-appro.txt,91350,1322,2026-06-10 13:58:08,SUCCESS
944,https://news.fnal.gov/tag/john-peoples/,200,John Peoples Archives - News,0944_news.fnal.gov_tag_john-peoples.html,0944_news.fnal.gov_tag_john-peoples.txt,69695,390,2026-06-10 13:58:10,SUCCESS
945,https://news.fnal.gov/2025/06/fermilab-mourns-the-passing-of-john-peoples-third-director/,200,"Fermilab mourns the passing of John Peoples, third director",0945_news.fnal.gov_2025_06_fermilab-mourns-the-passing-of-jo.html,0945_news.fnal.gov_2025_06_fermilab-mourns-the-passing-of-jo.txt,88887,1241,2026-06-10 13:58:12,SUCCESS
946,https://news.fnal.gov/tag/interactions/,200,Interactions Archives - News,0946_news.fnal.gov_tag_interactions.html,0946_news.fnal.gov_tag_interactions.txt,80201,547,2026-06-10 13:58:14,SUCCESS
947,https://news.fnal.gov/2025/04/spring-at-fermilab-welcomes-the-arrival-of-two-baby-bison/,200,Spring at Fermilab welcomes the arrival of two baby bison,0947_news.fnal.gov_2025_04_spring-at-fermilab-welcomes-the-a.html,0947_news.fnal.gov_2025_04_spring-at-fermilab-welcomes-the-a.txt,88213,1041,2026-06-10 13:58:16,SUCCESS
948,https://news.fnal.gov/2025/09/winners-of-the-2025-fermilab-photowalk-unveiled-and-submitted-to-global-competition/,200,Winners of the 2025 Fermilab Photowalk unveiled and submitted to global competition,0948_news.fnal.gov_2025_09_winners-of-the-2025-fermilab-phot.html,0948_news.fnal.gov_2025_09_winners-of-the-2025-fermilab-phot.txt,91976,1233,2026-06-10 13:58:18,SUCCESS
949,https://news.fnal.gov/2025/04/the-lhc-experiment-collaborations-at-cern-receive-breakthrough-prize/,200,The LHC experiment collaborations at CERN receive Breakthrough Prize,0949_news.fnal.gov_2025_04_the-lhc-experiment-collaborations.html,0949_news.fnal.gov_2025_04_the-lhc-experiment-collaborations.txt,90177,1461,2026-06-10 13:58:20,SUCCESS
950,https://news.fnal.gov/category/newsroom/press-release/page/5/,200,Press releases Archives - Page 5 of 38 - News,0950_news.fnal.gov_category_newsroom_press-release_page_5.html,0950_news.fnal.gov_category_newsroom_press-release_page_5.txt,96874,859,2026-06-10 13:58:22,SUCCESS
951,https://news.fnal.gov/2025/05/fermilab-opens-applications-for-2025-global-physics-photowalk-contest/,200,Fermilab opens applications for 2025 Global Physics Photowalk contest,0951_news.fnal.gov_2025_05_fermilab-opens-applications-for-2.html,0951_news.fnal.gov_2025_05_fermilab-opens-applications-for-2.txt,88496,940,2026-06-10 13:58:24,SUCCESS
952,https://news.fnal.gov/category/newsroom/press-release/page/1/,200,Press releases Archives - News,0952_news.fnal.gov_category_newsroom_press-release_page_1.html,0952_news.fnal.gov_category_newsroom_press-release_page_1.txt,96855,984,2026-06-10 13:58:26,SUCCESS
953,https://news.fnal.gov/category/newsroom/press-release/page/4/,200,Press releases Archives - Page 4 of 38 - News,0953_news.fnal.gov_category_newsroom_press-release_page_4.html,0953_news.fnal.gov_category_newsroom_press-release_page_4.txt,98140,930,2026-06-10 13:58:28,SUCCESS
954,https://news.fnal.gov/tag/lab-director/,200,lab director Archives - News,0954_news.fnal.gov_tag_lab-director.html,0954_news.fnal.gov_tag_lab-director.txt,71424,359,2026-06-10 13:58:30,SUCCESS
955,https://news.fnal.gov/tag/photography/,200,photography Archives - News,0955_news.fnal.gov_tag_photography.html,0955_news.fnal.gov_tag_photography.txt,88196,732,2026-06-10 13:58:32,SUCCESS
956,https://news.fnal.gov/tag/us-cms/,200,US CMS Archives - News,0956_news.fnal.gov_tag_us-cms.html,0956_news.fnal.gov_tag_us-cms.txt,74854,455,2026-06-10 13:58:35,SUCCESS
957,https://news.fnal.gov/category/newsroom/press-release/page/3/search,404,,,,0,0,2026-06-10 13:58:37,FAILED
958,https://news.fnal.gov/2026/04/desi-completes-planned-3d-map-of-the-universe-and-continues-exploring/search,200,Search for hidden chambers using cosmic-ray muons – Public lecture by Mark Adams,0958_news.fnal.gov_2026_04_desi-completes-planned-3d-map-of-.html,0958_news.fnal.gov_2026_04_desi-completes-planned-3d-map-of-.txt,69441,324,2026-06-10 13:58:39,SUCCESS
959,https://news.fnal.gov/2016/01/the-genetic-purity-and-diversity-of-the-fermilab-bison-herd/,200,The genetic purity and diversity of the Fermilab bison herd,0959_news.fnal.gov_2016_01_the-genetic-purity-and-diversity-.html,0959_news.fnal.gov_2016_01_the-genetic-purity-and-diversity-.txt,85487,1162,2026-06-10 13:58:41,SUCCESS
960,https://news.fnal.gov/2026/04/spring-arrives-at-fermilab-welcoming-this-years-first-bison-calf/search,200,Search for hidden chambers using cosmic-ray muons – Public lecture by Mark Adams,0960_news.fnal.gov_2026_04_spring-arrives-at-fermilab-welcom.html,0960_news.fnal.gov_2026_04_spring-arrives-at-fermilab-welcom.txt,69441,324,2026-06-10 13:58:43,SUCCESS
961,https://news.fnal.gov/wp-content/uploads/fermilab-and-environment.pdf,200,(no title),0961_news.fnal.gov_wp-content_uploads_fermilab-and-environme.html,0961_news.fnal.gov_wp-content_uploads_fermilab-and-environme.txt,26072175,517580,2026-06-10 13:58:45,SUCCESS
962,https://news.fnal.gov/2024/04/double-delivery-of-baby-bison-at-fermilab-today/,200,Double delivery of baby bison at Fermilab today,0962_news.fnal.gov_2024_04_double-delivery-of-baby-bison-at-.html,0962_news.fnal.gov_2024_04_double-delivery-of-baby-bison-at-.txt,89404,1313,2026-06-10 13:58:48,SUCCESS
963,https://news.fnal.gov/tag/prairie/,200,prairie Archives - News,0963_news.fnal.gov_tag_prairie.html,0963_news.fnal.gov_tag_prairie.txt,90341,776,2026-06-10 13:58:50,SUCCESS
964,https://news.fnal.gov/2025/05/science-meets-soil-in-fermilabs-prairie-land/,200,Science meets soil in Fermilab’s prairie land,0964_news.fnal.gov_2025_05_science-meets-soil-in-fermilabs-p.html,0964_news.fnal.gov_2025_05_science-meets-soil-in-fermilabs-p.txt,88773,1461,2026-06-10 13:58:52,SUCCESS
965,https://news.fnal.gov/tag/decam/,200,DECam Archives - News,0965_news.fnal.gov_tag_decam.html,0965_news.fnal.gov_tag_decam.txt,88129,952,2026-06-10 13:58:54,SUCCESS
966,https://news.fnal.gov/2026/01/dark-energy-survey-scientists-release-new-analysis-of-how-the-universe-expands/,200,Dark Energy Survey scientists release new analysis of how the universe expands,0966_news.fnal.gov_2026_01_dark-energy-survey-scientists-rel.html,0966_news.fnal.gov_2026_01_dark-energy-survey-scientists-rel.txt,94873,1713,2026-06-10 13:58:56,SUCCESS
967,https://news.fnal.gov/category/newsroom/press-release/page/2/search,404,,,,0,0,2026-06-10 13:58:58,FAILED
968,https://news.fnal.gov/2025/12/doe-recommits-8-million-to-fermilab-workforce-development-program-for-us-veterans/,200,DOE recommits $8 million to Fermilab workforce development program for US veterans,0968_news.fnal.gov_2025_12_doe-recommits-8-million-to-fermil.html,0968_news.fnal.gov_2025_12_doe-recommits-8-million-to-fermil.txt,90584,1171,2026-06-10 13:59:00,SUCCESS
969,https://news.fnal.gov/tag/veterans/,200,veterans Archives - News,0969_news.fnal.gov_tag_veterans.html,0969_news.fnal.gov_tag_veterans.txt,70237,410,2026-06-10 13:59:02,SUCCESS
970,https://news.fnal.gov/tag/fermiforward/,200,FermiForward Archives - News,0970_news.fnal.gov_tag_fermiforward.html,0970_news.fnal.gov_tag_fermiforward.txt,74790,450,2026-06-10 13:59:04,SUCCESS
971,https://news.fnal.gov/tag/training/,200,training Archives - News,0971_news.fnal.gov_tag_training.html,0971_news.fnal.gov_tag_training.txt,69414,341,2026-06-10 13:59:07,SUCCESS
972,https://news.fnal.gov/tag/valor/,200,VALOR Archives - News,0972_news.fnal.gov_tag_valor.html,0972_news.fnal.gov_tag_valor.txt,70189,410,2026-06-10 13:59:09,SUCCESS
973,https://news.fnal.gov/tag/lsnd/,200,LSND Archives - News,0973_news.fnal.gov_tag_lsnd.html,0973_news.fnal.gov_tag_lsnd.txt,90650,899,2026-06-10 13:59:11,SUCCESS
974,https://news.fnal.gov/tag/sbn/page/3/,200,SBN Archives - Page 3 of 3 - News,0974_news.fnal.gov_tag_sbn_page_3.html,0974_news.fnal.gov_tag_sbn_page_3.txt,76877,460,2026-06-10 13:59:13,SUCCESS
975,https://news.fnal.gov/tag/institute-for-high-energy-physics/,200,Institute for High Energy Physics Archives - News,0975_news.fnal.gov_tag_institute-for-high-energy-physics.html,0975_news.fnal.gov_tag_institute-for-high-energy-physics.txt,71754,367,2026-06-10 13:59:15,SUCCESS
976,https://news.fnal.gov/tag/university-of-barcelona/,200,University of Barcelona Archives - News,0976_news.fnal.gov_tag_university-of-barcelona.html,0976_news.fnal.gov_tag_university-of-barcelona.txt,71564,363,2026-06-10 13:59:17,SUCCESS
977,https://news.fnal.gov/tag/canfranc-underground-laboratory/,200,Canfranc Underground Laboratory Archives - News,0977_news.fnal.gov_tag_canfranc-underground-laboratory.html,0977_news.fnal.gov_tag_canfranc-underground-laboratory.txt,71716,363,2026-06-10 13:59:19,SUCCESS
978,https://news.fnal.gov/tag/syracuse-university/,200,Syracuse University Archives - News,0978_news.fnal.gov_tag_syracuse-university.html,0978_news.fnal.gov_tag_syracuse-university.txt,72854,431,2026-06-10 13:59:21,SUCCESS
979,https://news.fnal.gov/tag/international-relations/,200,international relations Archives - News,0979_news.fnal.gov_tag_international-relations.html,0979_news.fnal.gov_tag_international-relations.txt,95937,1032,2026-06-10 13:59:23,SUCCESS
980,https://news.fnal.gov/2019/10/fermilab-and-university-of-bern-join-forces-for-neutrino-physics/,200,Fermilab and University of Bern join forces for neutrino physics,0980_news.fnal.gov_2019_10_fermilab-and-university-of-bern-j.html,0980_news.fnal.gov_2019_10_fermilab-and-university-of-bern-j.txt,89895,1109,2026-06-10 13:59:25,SUCCESS
981,https://news.fnal.gov/tag/sbn/page/2/,200,SBN Archives - Page 2 of 3 - News,0981_news.fnal.gov_tag_sbn_page_2.html,0981_news.fnal.gov_tag_sbn_page_2.txt,96163,856,2026-06-10 13:59:27,SUCCESS
982,https://news.fnal.gov/tag/spain/,200,Spain Archives - News,0982_news.fnal.gov_tag_spain.html,0982_news.fnal.gov_tag_spain.txt,113240,966,2026-06-10 13:59:29,SUCCESS
983,https://news.fnal.gov/tag/next/,200,NEXT Archives - News,0983_news.fnal.gov_tag_next.html,0983_news.fnal.gov_tag_next.txt,77627,443,2026-06-10 13:59:31,SUCCESS
984,https://news.fnal.gov/tag/ciemat/,200,CIEMAT Archives - News,0984_news.fnal.gov_tag_ciemat.html,0984_news.fnal.gov_tag_ciemat.txt,78941,494,2026-06-10 13:59:33,SUCCESS
985,https://news.fnal.gov/tag/sbn/search,200,Search for hidden chambers using cosmic-ray muons – Public lecture by Mark Adams,0985_news.fnal.gov_tag_sbn_search.html,0985_news.fnal.gov_tag_sbn_search.txt,69441,324,2026-06-10 13:59:35,SUCCESS
986,https://news.fnal.gov/tag/autonomous-university-of-madrid/,200,Autonomous University of Madrid Archives - News,0986_news.fnal.gov_tag_autonomous-university-of-madrid.html,0986_news.fnal.gov_tag_autonomous-university-of-madrid.txt,71716,365,2026-06-10 13:59:38,SUCCESS
987,https://news.fnal.gov/2019/06/the-enduring-collaboration-between-spain-and-fermilab/,200,The enduring collaboration between Spain and Fermilab,0987_news.fnal.gov_2019_06_the-enduring-collaboration-betwee.html,0987_news.fnal.gov_2019_06_the-enduring-collaboration-betwee.txt,98637,1578,2026-06-10 13:59:40,SUCCESS
988,https://news.fnal.gov/tag/neutrino-physics/page/3/,200,neutrino physics Archives - Page 3 of 3 - News,0988_news.fnal.gov_tag_neutrino-physics_page_3.html,0988_news.fnal.gov_tag_neutrino-physics_page_3.txt,74933,580,2026-06-10 13:59:42,SUCCESS
989,https://news.fnal.gov/tag/neutrino-physics/search,200,Search for hidden chambers using cosmic-ray muons – Public lecture by Mark Adams,0989_news.fnal.gov_tag_neutrino-physics_search.html,0989_news.fnal.gov_tag_neutrino-physics_search.txt,69441,324,2026-06-10 13:59:44,SUCCESS
990,https://news.fnal.gov/tag/neutrino-physics/page/2/,200,neutrino physics Archives - Page 2 of 3 - News,0990_news.fnal.gov_tag_neutrino-physics_page_2.html,0990_news.fnal.gov_tag_neutrino-physics_page_2.txt,84443,866,2026-06-10 13:59:46,SUCCESS
991,https://news.fnal.gov/tag/fermilab-natural-areas/,200,Fermilab Natural Areas Archives - News,0991_news.fnal.gov_tag_fermilab-natural-areas.html,0991_news.fnal.gov_tag_fermilab-natural-areas.txt,78176,594,2026-06-10 13:59:48,SUCCESS
992,https://news.fnal.gov/tag/ecology/search,200,Search for hidden chambers using cosmic-ray muons – Public lecture by Mark Adams,0992_news.fnal.gov_tag_ecology_search.html,0992_news.fnal.gov_tag_ecology_search.txt,69441,324,2026-06-10 13:59:50,SUCCESS
993,https://news.fnal.gov/tag/ecology/page/3/,200,ecology Archives - Page 3 of 4 - News,0993_news.fnal.gov_tag_ecology_page_3.html,0993_news.fnal.gov_tag_ecology_page_3.txt,89854,780,2026-06-10 13:59:52,SUCCESS
994,https://news.fnal.gov/tag/ecology/page/2/,200,ecology Archives - Page 2 of 4 - News,0994_news.fnal.gov_tag_ecology_page_2.html,0994_news.fnal.gov_tag_ecology_page_2.txt,86342,827,2026-06-10 13:59:54,SUCCESS
995,https://news.fnal.gov/tag/ecology/page/4/,200,ecology Archives - Page 4 of 4 - News,0995_news.fnal.gov_tag_ecology_page_4.html,0995_news.fnal.gov_tag_ecology_page_4.txt,90835,858,2026-06-10 13:59:56,SUCCESS
996,https://news.fnal.gov/tag/qubits/search,200,Search for hidden chambers using cosmic-ray muons – Public lecture by Mark Adams,0996_news.fnal.gov_tag_qubits_search.html,0996_news.fnal.gov_tag_qubits_search.txt,69441,324,2026-06-10 13:59:58,SUCCESS
997,https://news.fnal.gov/tag/quiet/,200,QUIET Archives - News,0997_news.fnal.gov_tag_quiet.html,0997_news.fnal.gov_tag_quiet.txt,69893,416,2026-06-10 14:00:00,SUCCESS
